code,date,decision,ALDnBS
510880.SS,2015-04-21A,Long,
510880.SS,2015-04-21C,Long,
510880.SS,2015-04-22A,Long,
510880.SS,2015-04-22C,Long,
510880.SS,2015-04-23A,Long,
510880.SS,2015-04-23C,Long,
510880.SS,2015-04-24A,Long,
510880.SS,2015-04-24C,Long,
510880.SS,2015-04-27A,Long,
510880.SS,2015-04-27C,Long,
510880.SS,2015-04-28A,Long,
510880.SS,2015-04-28C,Empty,
510880.SS,2015-04-29A,Empty,
510880.SS,2015-04-29C,Empty,
510880.SS,2015-04-30A,Empty,
510880.SS,2015-04-30C,Empty,
510880.SS,2015-05-04A,Empty,
510880.SS,2015-05-04C,Long,
510880.SS,2015-05-05A,Long,
510880.SS,2015-05-05C,Empty,
510880.SS,2015-05-06A,Empty,
510880.SS,2015-05-06C,Empty,
510880.SS,2015-05-07A,Empty,
510880.SS,2015-05-07C,Empty,
510880.SS,2015-05-08A,Empty,
510880.SS,2015-05-08C,Empty,
510880.SS,2015-05-11A,Empty,
510880.SS,2015-05-11C,Empty,
510880.SS,2015-05-12A,Empty,
510880.SS,2015-05-12C,Long,
510880.SS,2015-05-13A,Long,
510880.SS,2015-05-13C,Empty,
510880.SS,2015-05-14A,Empty,
510880.SS,2015-05-14C,Long,
510880.SS,2015-05-15A,Empty,
510880.SS,2015-05-15C,Empty,
510880.SS,2015-05-18A,Empty,
510880.SS,2015-05-18C,Empty,
510880.SS,2015-05-19A,Empty,
510880.SS,2015-05-19C,Long,
510880.SS,2015-05-20A,Long,
510880.SS,2015-05-20C,Long,
510880.SS,2015-05-21A,Long,
510880.SS,2015-05-21C,Long,
510880.SS,2015-05-22A,Long,
510880.SS,2015-05-22C,Long,
510880.SS,2015-05-25A,Long,
510880.SS,2015-05-25C,Long,
510880.SS,2015-05-26A,Long,
510880.SS,2015-05-26C,Long,
510880.SS,2015-05-27A,Long,
510880.SS,2015-05-27C,Long,
510880.SS,2015-05-28A,Long,
510880.SS,2015-05-28C,Empty,
510880.SS,2015-05-29A,Empty,
510880.SS,2015-05-29C,Empty,
510880.SS,2015-06-01A,Empty,
510880.SS,2015-06-01C,Long,
510880.SS,2015-06-02A,Long,
510880.SS,2015-06-02C,Long,
510880.SS,2015-06-03A,Long,
510880.SS,2015-06-03C,Long,
510880.SS,2015-06-04A,Long,
510880.SS,2015-06-04C,Long,
510880.SS,2015-06-05A,Long,
510880.SS,2015-06-05C,Long,
510880.SS,2015-06-08A,Long,
510880.SS,2015-06-08C,Long,
510880.SS,2015-06-09A,Long,
510880.SS,2015-06-09C,Long,
510880.SS,2015-06-10A,Long,
510880.SS,2015-06-10C,Long,
510880.SS,2015-06-11A,Long,
510880.SS,2015-06-11C,Long,
510880.SS,2015-06-12A,Long,
510880.SS,2015-06-12C,Long,
510880.SS,2015-06-15A,Long,
510880.SS,2015-06-15C,Long,
510880.SS,2015-06-16A,Long,
510880.SS,2015-06-16C,Empty,
510880.SS,2015-06-17A,Empty,
510880.SS,2015-06-17C,Long,
510880.SS,2015-06-18A,Long,
510880.SS,2015-06-18C,Empty,
510880.SS,2015-06-19A,Empty,
510880.SS,2015-06-19C,Empty,
510880.SS,2015-06-23A,Empty,
510880.SS,2015-06-23C,Empty,
510880.SS,2015-06-24A,Empty,
510880.SS,2015-06-24C,Empty,
510880.SS,2015-06-25A,Empty,
510880.SS,2015-06-25C,Empty,
510880.SS,2015-06-26A,Empty,
510880.SS,2015-06-26C,Empty,
510880.SS,2015-06-29A,Empty,
510880.SS,2015-06-29C,Empty,
510880.SS,2015-06-30A,Empty,
510880.SS,2015-06-30C,Empty,
510880.SS,2015-07-01A,Empty,
510880.SS,2015-07-01C,Empty,
510880.SS,2015-07-02A,Empty,
510880.SS,2015-07-02C,Empty,
510880.SS,2015-07-03A,Empty,
510880.SS,2015-07-03C,Empty,
510880.SS,2015-07-06A,Empty,
510880.SS,2015-07-06C,Empty,
510880.SS,2015-07-07A,Empty,
510880.SS,2015-07-07C,Empty,
510880.SS,2015-07-08A,Empty,
510880.SS,2015-07-08C,Empty,
510880.SS,2015-07-09A,Empty,
510880.SS,2015-07-09C,Empty,
510880.SS,2015-07-10A,Empty,
510880.SS,2015-07-10C,Long,
510880.SS,2015-07-13A,Long,
510880.SS,2015-07-13C,Long,
510880.SS,2015-07-14A,Long,
510880.SS,2015-07-14C,Long,
510880.SS,2015-07-15A,Long,
510880.SS,2015-07-15C,Empty,
510880.SS,2015-07-16A,Empty,
510880.SS,2015-07-16C,Long,
510880.SS,2015-07-17A,Long,
510880.SS,2015-07-17C,Long,
510880.SS,2015-07-20A,Long,
510880.SS,2015-07-20C,Long,
510880.SS,2015-07-21A,Long,
510880.SS,2015-07-21C,Long,
510880.SS,2015-07-22A,Long,
510880.SS,2015-07-22C,Long,
510880.SS,2015-07-23A,Long,
510880.SS,2015-07-23C,Long,
510880.SS,2015-07-24A,Long,
510880.SS,2015-07-24C,Long,
510880.SS,2015-07-27A,Long,
510880.SS,2015-07-27C,Empty,
510880.SS,2015-07-28A,Empty,
510880.SS,2015-07-28C,Empty,
510880.SS,2015-07-29A,Empty,
510880.SS,2015-07-29C,Long,
510880.SS,2015-07-30A,Long,
510880.SS,2015-07-30C,Empty,
510880.SS,2015-07-31A,Empty,
510880.SS,2015-07-31C,Empty,
510880.SS,2015-08-03A,Empty,
510880.SS,2015-08-03C,Long,
510880.SS,2015-08-04A,Long,
510880.SS,2015-08-04C,Long,
510880.SS,2015-08-05A,Long,
510880.SS,2015-08-05C,Long,
510880.SS,2015-08-06A,Empty,
510880.SS,2015-08-06C,Empty,
510880.SS,2015-08-07A,Empty,
510880.SS,2015-08-07C,Long,
510880.SS,2015-08-10A,Long,
510880.SS,2015-08-10C,Long,
510880.SS,2015-08-11A,Long,
510880.SS,2015-08-11C,Long,
510880.SS,2015-08-12A,Long,
510880.SS,2015-08-12C,Long,
510880.SS,2015-08-13A,Long,
510880.SS,2015-08-13C,Long,
510880.SS,2015-08-14A,Long,
510880.SS,2015-08-14C,Long,
510880.SS,2015-08-17A,Long,
510880.SS,2015-08-17C,Long,
510880.SS,2015-08-18A,Long,
510880.SS,2015-08-18C,Empty,
510880.SS,2015-08-19A,Empty,
510880.SS,2015-08-19C,Empty,
510880.SS,2015-08-20A,Empty,
510880.SS,2015-08-20C,Empty,
510880.SS,2015-08-21A,Empty,
510880.SS,2015-08-21C,Empty,
510880.SS,2015-08-24A,Empty,
510880.SS,2015-08-24C,Empty,
510880.SS,2015-08-25A,Empty,
510880.SS,2015-08-25C,Empty,
510880.SS,2015-08-26A,Empty,
510880.SS,2015-08-26C,Empty,
510880.SS,2015-08-27A,Empty,
510880.SS,2015-08-27C,Empty,
510880.SS,2015-08-28A,Empty,
510880.SS,2015-08-28C,Empty,
510880.SS,2015-08-31A,Empty,
510880.SS,2015-08-31C,Empty,
510880.SS,2015-09-01A,Empty,
510880.SS,2015-09-01C,Empty,
510880.SS,2015-09-02A,Empty,
510880.SS,2015-09-02C,Long,
510880.SS,2015-09-07A,Empty,
510880.SS,2015-09-07C,Empty,
510880.SS,2015-09-08A,Empty,
510880.SS,2015-09-08C,Long,
510880.SS,2015-09-09A,Long,
510880.SS,2015-09-09C,Long,
510880.SS,2015-09-10A,Long,
510880.SS,2015-09-10C,Long,
510880.SS,2015-09-11A,Long,
510880.SS,2015-09-11C,Long,
510880.SS,2015-09-14A,Long,
510880.SS,2015-09-14C,Empty,
510880.SS,2015-09-15A,Empty,
510880.SS,2015-09-15C,Empty,
510880.SS,2015-09-16A,Empty,
510880.SS,2015-09-16C,Long,
510880.SS,2015-09-17A,Empty,
510880.SS,2015-09-17C,Empty,
510880.SS,2015-09-18A,Long,
510880.SS,2015-09-18C,Empty,
510880.SS,2015-09-21A,Empty,
510880.SS,2015-09-21C,Long,
510880.SS,2015-09-22A,Long,
510880.SS,2015-09-22C,Long,
510880.SS,2015-09-23A,Long,
510880.SS,2015-09-23C,Long,
510880.SS,2015-09-24A,Long,
510880.SS,2015-09-24C,Long,
510880.SS,2015-09-25A,Long,
510880.SS,2015-09-25C,Empty,
510880.SS,2015-09-28A,Empty,
510880.SS,2015-09-28C,Empty,
510880.SS,2015-09-29A,Empty,
510880.SS,2015-09-29C,Empty,
510880.SS,2015-09-30A,Empty,
510880.SS,2015-09-30C,Empty,
510880.SS,2015-10-08A,Long,
510880.SS,2015-10-08C,Long,
510880.SS,2015-10-09A,Long,
510880.SS,2015-10-09C,Long,
510880.SS,2015-10-12A,Long,
510880.SS,2015-10-12C,Long,
510880.SS,2015-10-13A,Long,
510880.SS,2015-10-13C,Long,
510880.SS,2015-10-14A,Long,
510880.SS,2015-10-14C,Long,
510880.SS,2015-10-15A,Long,
510880.SS,2015-10-15C,Long,
510880.SS,2015-10-16A,Long,
510880.SS,2015-10-16C,Long,
510880.SS,2015-10-19A,Long,
510880.SS,2015-10-19C,Long,
510880.SS,2015-10-20A,Long,
510880.SS,2015-10-20C,Long,
510880.SS,2015-10-21A,Long,
510880.SS,2015-10-21C,Long,
510880.SS,2015-10-22A,Long,
510880.SS,2015-10-22C,Long,
510880.SS,2015-10-23A,Long,
510880.SS,2015-10-23C,Long,
510880.SS,2015-10-26A,Long,
510880.SS,2015-10-26C,Long,
510880.SS,2015-10-27A,Long,
510880.SS,2015-10-27C,Long,
510880.SS,2015-10-28A,Long,
510880.SS,2015-10-28C,Long,
510880.SS,2015-10-29A,Long,
510880.SS,2015-10-29C,Long,
510880.SS,2015-10-30A,Long,
510880.SS,2015-10-30C,Empty,
510880.SS,2015-11-02A,Empty,
510880.SS,2015-11-02C,Empty,
510880.SS,2015-11-03A,Empty,
510880.SS,2015-11-03C,Empty,
510880.SS,2015-11-04A,Empty,
510880.SS,2015-11-04C,Long,
510880.SS,2015-11-05A,Long,
510880.SS,2015-11-05C,Long,
510880.SS,2015-11-06A,Long,
510880.SS,2015-11-06C,Long,
510880.SS,2015-11-09A,Long,
510880.SS,2015-11-09C,Long,
510880.SS,2015-11-10A,Long,
510880.SS,2015-11-10C,Long,
510880.SS,2015-11-11A,Long,
510880.SS,2015-11-11C,Long,
510880.SS,2015-11-12A,Long,
510880.SS,2015-11-12C,Long,
510880.SS,2015-11-13A,Long,
510880.SS,2015-11-13C,Empty,
510880.SS,2015-11-16A,Empty,
510880.SS,2015-11-16C,Long,
510880.SS,2015-11-17A,Long,
510880.SS,2015-11-17C,Long,
510880.SS,2015-11-18A,Long,
510880.SS,2015-11-18C,Empty,
510880.SS,2015-11-19A,Empty,
510880.SS,2015-11-19C,Long,
510880.SS,2015-11-20A,Long,
510880.SS,2015-11-20C,Empty,
510880.SS,2015-11-23A,Empty,
510880.SS,2015-11-23C,Empty,
510880.SS,2015-11-24A,Empty,
510880.SS,2015-11-24C,Empty,
510880.SS,2015-11-25A,Empty,
510880.SS,2015-11-25C,Long,
510880.SS,2015-11-26A,Long,
510880.SS,2015-11-26C,Long,
510880.SS,2015-11-27A,Empty,
510880.SS,2015-11-27C,Empty,
510880.SS,2015-11-30A,Empty,
510880.SS,2015-11-30C,Empty,
510880.SS,2015-12-01A,Empty,
510880.SS,2015-12-01C,Empty,
510880.SS,2015-12-02A,Empty,
510880.SS,2015-12-02C,Empty,
510880.SS,2015-12-03A,Empty,
510880.SS,2015-12-03C,Long,
510880.SS,2015-12-04A,Empty,
510880.SS,2015-12-04C,Empty,
510880.SS,2015-12-07A,Empty,
510880.SS,2015-12-07C,Empty,
510880.SS,2015-12-08A,Empty,
510880.SS,2015-12-08C,Empty,
510880.SS,2015-12-09A,Empty,
510880.SS,2015-12-09C,Empty,
510880.SS,2015-12-10A,Empty,
510880.SS,2015-12-10C,Empty,
510880.SS,2015-12-11A,Empty,
510880.SS,2015-12-11C,Empty,
510880.SS,2015-12-14A,Empty,
510880.SS,2015-12-14C,Long,
510880.SS,2015-12-15A,Long,
510880.SS,2015-12-15C,Empty,
510880.SS,2015-12-16A,Empty,
510880.SS,2015-12-16C,Empty,
510880.SS,2015-12-17A,Long,
510880.SS,2015-12-17C,Long,
510880.SS,2015-12-18A,Long,
510880.SS,2015-12-18C,Long,
510880.SS,2015-12-21A,Long,
510880.SS,2015-12-21C,Long,
510880.SS,2015-12-22A,Long,
510880.SS,2015-12-22C,Long,
510880.SS,2015-12-23A,Long,
510880.SS,2015-12-23C,Long,
510880.SS,2015-12-24A,Long,
510880.SS,2015-12-24C,Long,
510880.SS,2015-12-25A,Long,
510880.SS,2015-12-25C,Long,
510880.SS,2015-12-28A,Long,
510880.SS,2015-12-28C,Empty,
510880.SS,2015-12-29A,Empty,
510880.SS,2015-12-29C,Empty,
510880.SS,2015-12-30A,Empty,
510880.SS,2015-12-30C,Empty,
510880.SS,2015-12-31A,Long,
510880.SS,2015-12-31C,Empty,
510880.SS,2016-01-04A,Empty,
510880.SS,2016-01-04C,Empty,
510880.SS,2016-01-05A,Empty,
510880.SS,2016-01-05C,Empty,
510880.SS,2016-01-06A,Empty,
510880.SS,2016-01-06C,Empty,
510880.SS,2016-01-07A,Empty,
510880.SS,2016-01-07C,Empty,
510880.SS,2016-01-08A,Empty,
510880.SS,2016-01-08C,Empty,
510880.SS,2016-01-11A,Empty,
510880.SS,2016-01-11C,Empty,
510880.SS,2016-01-12A,Empty,
510880.SS,2016-01-12C,Empty,
510880.SS,2016-01-13A,Empty,
510880.SS,2016-01-13C,Empty,
510880.SS,2016-01-14A,Empty,
510880.SS,2016-01-14C,Empty,
510880.SS,2016-01-15A,Empty,
510880.SS,2016-01-15C,Empty,
510880.SS,2016-01-18A,Empty,
510880.SS,2016-01-18C,Empty,
510880.SS,2016-01-19A,Empty,
510880.SS,2016-01-19C,Empty,
510880.SS,2016-01-20A,Empty,
510880.SS,2016-01-20C,Empty,
510880.SS,2016-01-21A,Empty,
510880.SS,2016-01-21C,Empty,
510880.SS,2016-01-22A,Empty,
510880.SS,2016-01-22C,Empty,
510880.SS,2016-01-25A,Empty,
510880.SS,2016-01-25C,Empty,
510880.SS,2016-01-26A,Empty,
510880.SS,2016-01-26C,Empty,
510880.SS,2016-01-27A,Empty,
510880.SS,2016-01-27C,Empty,
510880.SS,2016-01-28A,Empty,
510880.SS,2016-01-28C,Empty,
510880.SS,2016-01-29A,Empty,
510880.SS,2016-01-29C,Empty,
510880.SS,2016-02-01A,Empty,
510880.SS,2016-02-01C,Empty,
510880.SS,2016-02-02A,Empty,
510880.SS,2016-02-02C,Empty,
510880.SS,2016-02-03A,Empty,
510880.SS,2016-02-03C,Empty,
510880.SS,2016-02-04A,Empty,
510880.SS,2016-02-04C,Long,
510880.SS,2016-02-05A,Long,
510880.SS,2016-02-05C,Long,
510880.SS,2016-02-15A,Empty,
510880.SS,2016-02-15C,Long,
510880.SS,2016-02-16A,Long,
510880.SS,2016-02-16C,Long,
510880.SS,2016-02-17A,Long,
510880.SS,2016-02-17C,Long,
510880.SS,2016-02-18A,Long,
510880.SS,2016-02-18C,Long,
510880.SS,2016-02-19A,Long,
510880.SS,2016-02-19C,Long,
510880.SS,2016-02-22A,Long,
510880.SS,2016-02-22C,Long,
510880.SS,2016-02-23A,Long,
510880.SS,2016-02-23C,Long,
510880.SS,2016-02-24A,Long,
510880.SS,2016-02-24C,Long,
510880.SS,2016-02-25A,Long,
510880.SS,2016-02-25C,Empty,
510880.SS,2016-02-26A,Empty,
510880.SS,2016-02-26C,Empty,
510880.SS,2016-02-29A,Empty,
510880.SS,2016-02-29C,Empty,
510880.SS,2016-03-01A,Empty,
510880.SS,2016-03-01C,Empty,
510880.SS,2016-03-02A,Empty,
510880.SS,2016-03-02C,Long,
510880.SS,2016-03-03A,Long,
510880.SS,2016-03-03C,Long,
510880.SS,2016-03-04A,Long,
510880.SS,2016-03-04C,Long,
510880.SS,2016-03-07A,Long,
510880.SS,2016-03-07C,Long,
510880.SS,2016-03-08A,Long,
510880.SS,2016-03-08C,Long,
510880.SS,2016-03-09A,Long,
510880.SS,2016-03-09C,Long,
510880.SS,2016-03-10A,Long,
510880.SS,2016-03-10C,Empty,
510880.SS,2016-03-11A,Empty,
510880.SS,2016-03-11C,Empty,
510880.SS,2016-03-14A,Long,
510880.SS,2016-03-14C,Long,
510880.SS,2016-03-15A,Long,
510880.SS,2016-03-15C,Long,
510880.SS,2016-03-16A,Long,
510880.SS,2016-03-16C,Long,
510880.SS,2016-03-17A,Long,
510880.SS,2016-03-17C,Long,
510880.SS,2016-03-18A,Long,
510880.SS,2016-03-18C,Long,
510880.SS,2016-03-21A,Long,
510880.SS,2016-03-21C,Long,
510880.SS,2016-03-22A,Long,
510880.SS,2016-03-22C,Long,
510880.SS,2016-03-23A,Long,
510880.SS,2016-03-23C,Long,
510880.SS,2016-03-24A,Long,
510880.SS,2016-03-24C,Empty,
510880.SS,2016-03-25A,Empty,
510880.SS,2016-03-25C,Empty,
510880.SS,2016-03-28A,Empty,
510880.SS,2016-03-28C,Empty,
510880.SS,2016-03-29A,Empty,
510880.SS,2016-03-29C,Empty,
510880.SS,2016-03-30A,Empty,
510880.SS,2016-03-30C,Long,
510880.SS,2016-03-31A,Long,
510880.SS,2016-03-31C,Long,
510880.SS,2016-04-01A,Long,
510880.SS,2016-04-01C,Long,
510880.SS,2016-04-05A,Long,
510880.SS,2016-04-05C,Long,
510880.SS,2016-04-06A,Long,
510880.SS,2016-04-06C,Long,
510880.SS,2016-04-07A,Long,
510880.SS,2016-04-07C,Long,
510880.SS,2016-04-08A,Empty,
510880.SS,2016-04-08C,Empty,
510880.SS,2016-04-11A,Empty,
510880.SS,2016-04-11C,Long,
510880.SS,2016-04-12A,Long,
510880.SS,2016-04-12C,Long,
510880.SS,2016-04-13A,Long,
510880.SS,2016-04-13C,Long,
510880.SS,2016-04-14A,Long,
510880.SS,2016-04-14C,Long,
510880.SS,2016-04-15A,Long,
510880.SS,2016-04-15C,Long,
510880.SS,2016-04-18A,Long,
510880.SS,2016-04-18C,Long,
510880.SS,2016-04-19A,Long,
510880.SS,2016-04-19C,Empty,
510880.SS,2016-04-20A,Empty,
510880.SS,2016-04-20C,Empty,
510880.SS,2016-04-21A,Empty,
510880.SS,2016-04-21C,Empty,
510880.SS,2016-04-22A,Empty,
510880.SS,2016-04-22C,Empty,
510880.SS,2016-04-25A,Empty,
510880.SS,2016-04-25C,Empty,
510880.SS,2016-04-26A,Empty,
510880.SS,2016-04-26C,Empty,
510880.SS,2016-04-27A,Empty,
510880.SS,2016-04-27C,Empty,
510880.SS,2016-04-28A,Empty,
510880.SS,2016-04-28C,Empty,
510880.SS,2016-04-29A,Empty,
510880.SS,2016-04-29C,Empty,
510880.SS,2016-05-03A,Empty,
510880.SS,2016-05-03C,Long,
510880.SS,2016-05-04A,Long,
510880.SS,2016-05-04C,Empty,
510880.SS,2016-05-05A,Empty,
510880.SS,2016-05-05C,Empty,
510880.SS,2016-05-06A,Empty,
510880.SS,2016-05-06C,Empty,
510880.SS,2016-05-09A,Empty,
510880.SS,2016-05-09C,Empty,
510880.SS,2016-05-10A,Empty,
510880.SS,2016-05-10C,Empty,
510880.SS,2016-05-11A,Empty,
510880.SS,2016-05-11C,Empty,
510880.SS,2016-05-12A,Empty,
510880.SS,2016-05-12C,Empty,
510880.SS,2016-05-13A,Empty,
510880.SS,2016-05-13C,Empty,
510880.SS,2016-05-16A,Empty,
510880.SS,2016-05-16C,Empty,
510880.SS,2016-05-17A,Empty,
510880.SS,2016-05-17C,Empty,
510880.SS,2016-05-18A,Empty,
510880.SS,2016-05-18C,Empty,
510880.SS,2016-05-19A,Empty,
510880.SS,2016-05-19C,Empty,
510880.SS,2016-05-20A,Empty,
510880.SS,2016-05-20C,Empty,
510880.SS,2016-05-23A,Empty,
510880.SS,2016-05-23C,Empty,
510880.SS,2016-05-24A,Long,
510880.SS,2016-05-24C,Empty,
510880.SS,2016-05-25A,Long,
510880.SS,2016-05-25C,Empty,
510880.SS,2016-05-26A,Long,
510880.SS,2016-05-26C,Empty,
510880.SS,2016-05-27A,Empty,
510880.SS,2016-05-27C,Long,
510880.SS,2016-05-30A,Empty,
510880.SS,2016-05-30C,Long,
510880.SS,2016-05-31A,Long,
510880.SS,2016-05-31C,Long,
510880.SS,2016-06-01A,Long,
510880.SS,2016-06-01C,Long,
510880.SS,2016-06-02A,Long,
510880.SS,2016-06-02C,Long,
510880.SS,2016-06-03A,Long,
510880.SS,2016-06-03C,Long,
510880.SS,2016-06-06A,Long,
510880.SS,2016-06-06C,Long,
510880.SS,2016-06-07A,Long,
510880.SS,2016-06-07C,Long,
510880.SS,2016-06-08A,Long,
510880.SS,2016-06-08C,Long,
510880.SS,2016-06-13A,Long,
510880.SS,2016-06-13C,Empty,
510880.SS,2016-06-14A,Empty,
510880.SS,2016-06-14C,Empty,
510880.SS,2016-06-15A,Empty,
510880.SS,2016-06-15C,Empty,
510880.SS,2016-06-16A,Empty,
510880.SS,2016-06-16C,Empty,
510880.SS,2016-06-17A,Empty,
510880.SS,2016-06-17C,Empty,
510880.SS,2016-06-20A,Long,
510880.SS,2016-06-20C,Long,
510880.SS,2016-06-21A,Long,
510880.SS,2016-06-21C,Long,
510880.SS,2016-06-22A,Long,
510880.SS,2016-06-22C,Long,
510880.SS,2016-06-23A,Long,
510880.SS,2016-06-23C,Long,
510880.SS,2016-06-24A,Long,
510880.SS,2016-06-24C,Empty,
510880.SS,2016-06-27A,Empty,
510880.SS,2016-06-27C,Long,
510880.SS,2016-06-28A,Long,
510880.SS,2016-06-28C,Long,
510880.SS,2016-06-29A,Long,
510880.SS,2016-06-29C,Long,
510880.SS,2016-06-30A,Long,
510880.SS,2016-06-30C,Long,
510880.SS,2016-07-01A,Long,
510880.SS,2016-07-01C,Long,
510880.SS,2016-07-04A,Long,
510880.SS,2016-07-04C,Long,
510880.SS,2016-07-05A,Long,
510880.SS,2016-07-05C,Long,
510880.SS,2016-07-06A,Long,
510880.SS,2016-07-06C,Long,
510880.SS,2016-07-07A,Long,
510880.SS,2016-07-07C,Long,
510880.SS,2016-07-08A,Long,
510880.SS,2016-07-08C,Long,
510880.SS,2016-07-11A,Long,
510880.SS,2016-07-11C,Long,
510880.SS,2016-07-12A,Long,
510880.SS,2016-07-12C,Long,
510880.SS,2016-07-13A,Long,
510880.SS,2016-07-13C,Long,
510880.SS,2016-07-14A,Long,
510880.SS,2016-07-14C,Long,
510880.SS,2016-07-15A,Long,
510880.SS,2016-07-15C,Long,
510880.SS,2016-07-18A,Long,
510880.SS,2016-07-18C,Long,
510880.SS,2016-07-19A,Long,
510880.SS,2016-07-19C,Long,
510880.SS,2016-07-20A,Long,
510880.SS,2016-07-20C,Long,
510880.SS,2016-07-21A,Long,
510880.SS,2016-07-21C,Long,
510880.SS,2016-07-22A,Long,
510880.SS,2016-07-22C,Long,
510880.SS,2016-07-25A,Long,
510880.SS,2016-07-25C,Long,
510880.SS,2016-07-26A,Long,
510880.SS,2016-07-26C,Long,
510880.SS,2016-07-27A,Long,
510880.SS,2016-07-27C,Empty,
510880.SS,2016-07-28A,Empty,
510880.SS,2016-07-28C,Long,
510880.SS,2016-07-29A,Long,
510880.SS,2016-07-29C,Long,
510880.SS,2016-08-01A,Long,
510880.SS,2016-08-01C,Empty,
510880.SS,2016-08-02A,Long,
510880.SS,2016-08-02C,Empty,
510880.SS,2016-08-03A,Empty,
510880.SS,2016-08-03C,Empty,
510880.SS,2016-08-04A,Empty,
510880.SS,2016-08-04C,Empty,
510880.SS,2016-08-05A,Empty,
510880.SS,2016-08-05C,Long,
510880.SS,2016-08-08A,Long,
510880.SS,2016-08-08C,Long,
510880.SS,2016-08-09A,Long,
510880.SS,2016-08-09C,Long,
510880.SS,2016-08-10A,Long,
510880.SS,2016-08-10C,Long,
510880.SS,2016-08-11A,Long,
510880.SS,2016-08-11C,Long,
510880.SS,2016-08-12A,Long,
510880.SS,2016-08-12C,Long,
510880.SS,2016-08-15A,Long,
510880.SS,2016-08-15C,Long,
510880.SS,2016-08-16A,Long,
510880.SS,2016-08-16C,Long,
510880.SS,2016-08-17A,Long,
510880.SS,2016-08-17C,Long,
510880.SS,2016-08-18A,Long,
510880.SS,2016-08-18C,Long,
510880.SS,2016-08-19A,Long,
510880.SS,2016-08-19C,Long,
510880.SS,2016-08-22A,Long,
510880.SS,2016-08-22C,Long,
510880.SS,2016-08-23A,Long,
510880.SS,2016-08-23C,Long,
510880.SS,2016-08-24A,Long,
510880.SS,2016-08-24C,Empty,
510880.SS,2016-08-25A,Empty,
510880.SS,2016-08-25C,Empty,
510880.SS,2016-08-26A,Empty,
510880.SS,2016-08-26C,Empty,
510880.SS,2016-08-29A,Empty,
510880.SS,2016-08-29C,Empty,
510880.SS,2016-08-30A,Empty,
510880.SS,2016-08-30C,Empty,
510880.SS,2016-08-31A,Empty,
510880.SS,2016-08-31C,Empty,
510880.SS,2016-09-01A,Long,
510880.SS,2016-09-01C,Empty,
510880.SS,2016-09-02A,Empty,
510880.SS,2016-09-02C,Empty,
510880.SS,2016-09-05A,Empty,
510880.SS,2016-09-05C,Long,
510880.SS,2016-09-06A,Long,
510880.SS,2016-09-06C,Long,
510880.SS,2016-09-07A,Long,
510880.SS,2016-09-07C,Long,
510880.SS,2016-09-08A,Long,
510880.SS,2016-09-08C,Long,
510880.SS,2016-09-09A,Long,
510880.SS,2016-09-09C,Long,
510880.SS,2016-09-12A,Empty,
510880.SS,2016-09-12C,Empty,
510880.SS,2016-09-13A,Empty,
510880.SS,2016-09-13C,Empty,
510880.SS,2016-09-14A,Empty,
510880.SS,2016-09-14C,Empty,
510880.SS,2016-09-19A,Empty,
510880.SS,2016-09-19C,Empty,
510880.SS,2016-09-20A,Empty,
510880.SS,2016-09-20C,Empty,
510880.SS,2016-09-21A,Empty,
510880.SS,2016-09-21C,Empty,
510880.SS,2016-09-22A,Empty,
510880.SS,2016-09-22C,Long,
510880.SS,2016-09-23A,Long,
510880.SS,2016-09-23C,Long,
510880.SS,2016-09-26A,Empty,
510880.SS,2016-09-26C,Empty,
510880.SS,2016-09-27A,Empty,
510880.SS,2016-09-27C,Empty,
510880.SS,2016-09-28A,Empty,
510880.SS,2016-09-28C,Empty,
510880.SS,2016-09-29A,Empty,
510880.SS,2016-09-29C,Empty,
510880.SS,2016-09-30A,Empty,
510880.SS,2016-09-30C,Long,
510880.SS,2016-10-10A,Long,
510880.SS,2016-10-10C,Long,
510880.SS,2016-10-11A,Long,
510880.SS,2016-10-11C,Long,
510880.SS,2016-10-12A,Long,
510880.SS,2016-10-12C,Long,
510880.SS,2016-10-13A,Long,
510880.SS,2016-10-13C,Long,
510880.SS,2016-10-14A,Long,
510880.SS,2016-10-14C,Long,
510880.SS,2016-10-17A,Long,
510880.SS,2016-10-17C,Long,
510880.SS,2016-10-18A,Long,
510880.SS,2016-10-18C,Long,
510880.SS,2016-10-19A,Long,
510880.SS,2016-10-19C,Long,
510880.SS,2016-10-20A,Long,
510880.SS,2016-10-20C,Long,
510880.SS,2016-10-21A,Long,
510880.SS,2016-10-21C,Long,
510880.SS,2016-10-24A,Long,
510880.SS,2016-10-24C,Long,
510880.SS,2016-10-25A,Long,
510880.SS,2016-10-25C,Long,
510880.SS,2016-10-26A,Long,
510880.SS,2016-10-26C,Long,
510880.SS,2016-10-27A,Long,
510880.SS,2016-10-27C,Long,
510880.SS,2016-10-28A,Long,
510880.SS,2016-10-28C,Long,
510880.SS,2016-10-31A,Long,
510880.SS,2016-10-31C,Empty,
510880.SS,2016-11-01A,Empty,
510880.SS,2016-11-01C,Long,
510880.SS,2016-11-02A,Long,
510880.SS,2016-11-02C,Empty,
510880.SS,2016-11-03A,Empty,
510880.SS,2016-11-03C,Long,
510880.SS,2016-11-04A,Long,
510880.SS,2016-11-04C,Long,
510880.SS,2016-11-07A,Empty,
510880.SS,2016-11-07C,Long,
